CPV_ID,short_code,level,description
79997000,79-9-9-7,category,Business travel services
79998000,79-9-9-8,category,Coaching services
79999000,79-9-9-9,category,Scanning and invoicing services
79999100,79-9-9-9-100,subcategory,Scanning services
79999200,79-9-9-9-200,subcategory,Invoicing services
80000000,80,division,Education and training services
80100000,80-1,group,Primary education services
80110000,80-1-1,class,Pre-school education services
80200000,80-2,group,Secondary education services
80210000,80-2-1,class,Technical and vocational secondary education services
80211000,80-2-1-1,category,Technical secondary education services
80212000,80-2-1-2,category,Vocational secondary education services
80300000,80-3,group,Higher education services
80310000,80-3-1,class,Youth education services
80320000,80-3-2,class,Medical education services
80330000,80-3-3,class,Safety education services
80340000,80-3-4,class,Special education services
80400000,80-4,group,Adult and other education services
80410000,80-4-1,class,Various school services
80411000,80-4-1-1,category,Driving-school services
80411100,80-4-1-1-100,subcategory,Driving-test services
80411200,80-4-1-1-200,subcategory,Driving lessons
80412000,80-4-1-2,category,Flying-school services
80413000,80-4-1-3,category,Sailing-school services
80414000,80-4-1-4,category,Diving-school services
80415000,80-4-1-5,category,Ski-training services
80420000,80-4-2,class,E-learning services
80430000,80-4-3,class,Adult-education services at university level
80490000,80-4-9,class,Operation of an educational centre
80500000,80-5,group,Training services
80510000,80-5-1,class,Specialist training services
80511000,80-5-1-1,category,Staff training services
80512000,80-5-1-2,category,Dog training services
80513000,80-5-1-3,category,Horse riding school services
80520000,80-5-2,class,Training facilities
80521000,80-5-2-1,category,Training programme services
80522000,80-5-2-2,category,Training seminars
80530000,80-5-3,class,Vocational training services
80531000,80-5-3-1,category,Industrial and technical training services
80531100,80-5-3-1-100,subcategory,Industrial training services
80531200,80-5-3-1-200,subcategory,Technical training services
80532000,80-5-3-2,category,Management training services
80533000,80-5-3-3,category,Computer-user familiarisation and training services
80533100,80-5-3-3-100,subcategory,Computer training services
80533200,80-5-3-3-200,subcategory,Computer courses
80540000,80-5-4,class,Environmental training services
80550000,80-5-5,class,Safety training services
80560000,80-5-6,class,Health and first-aid training services
80561000,80-5-6-1,category,Health training services
80562000,80-5-6-2,category,First-aid training services
80570000,80-5-7,class,Personal development training services
80580000,80-5-8,class,Provision of language courses
80590000,80-5-9,class,Tutorial services
80600000,80-6,group,Training services in defence and security materials
80610000,80-6-1,class,Training and simulation in security equipment
80620000,80-6-2,class,Training and simulation in firearms and ammunition
80630000,80-6-3,class,Training and simulation in military vehicles
80640000,80-6-4,class,Training and simulation in warships
80650000,80-6-5,class,"Training and simulation in aircrafts, missiles and spacecrafts"
80660000,80-6-6,class,Training and simulation in military electronic systems
85000000,85,division,Health and social work services
85100000,85-1,group,Health services
85110000,85-1-1,class,Hospital and related services
85111000,85-1-1-1,category,Hospital services
85111100,85-1-1-1-100,subcategory,Surgical hospital services
85111200,85-1-1-1-200,subcategory,Medical hospital services
85111300,85-1-1-1-300,subcategory,Gynaecological hospital services
85111310,85-1-1-1-310,subcategory,In vitro fertilisation services
85111320,85-1-1-1-320,subcategory,Obstetrical hospital services
85111400,85-1-1-1-400,subcategory,Rehabilitation hospital services
85111500,85-1-1-1-500,subcategory,Psychiatric hospital services
85111600,85-1-1-1-600,subcategory,Orthotic services
85111700,85-1-1-1-700,subcategory,Oxygen-therapy services
85111800,85-1-1-1-800,subcategory,Pathology services
85111810,85-1-1-1-810,subcategory,Blood analysis services
85111820,85-1-1-1-820,subcategory,Bacteriological analysis services
85111900,85-1-1-1-900,subcategory,Hospital dialysis services
85112000,85-1-1-2,category,Hospital support services
85112100,85-1-1-2-100,subcategory,Hospital-bedding services
85112200,85-1-1-2-200,subcategory,Outpatient care services
85120000,85-1-2,class,Medical practice and related services
85121000,85-1-2-1,category,Medical practice services
85121100,85-1-2-1-100,subcategory,General-practitioner services
85121200,85-1-2-1-200,subcategory,Medical specialist services
85121210,85-1-2-1-210,subcategory,Gyneacologic or obstetric services
85121220,85-1-2-1-220,subcategory,Nephrology or nervous system specialist services
85121230,85-1-2-1-230,subcategory,Cardiology services or pulmonary specialists services
85121231,85-1-2-1-231,subcategory,Cardiology services
85121232,85-1-2-1-232,subcategory,Pulmonary specialists services
85121240,85-1-2-1-240,subcategory,ENT or audiologist services
85121250,85-1-2-1-250,subcategory,Gastroenterologist and geriatric services
